x	y
567.703090	307.825170
569.017747	307.388117
570.559582	306.902439
571.601790	307.128262
573.019188	306.992620
574.540581	306.792256
575.041316	306.895180
576.500737	307.047198
577.906889	306.797880
579.379133	306.226304
580.510329	306.392502
582.170805	306.206922
583.652141	306.337340
584.512579	305.768082
585.850566	306.218868
586.813451	306.378703
587.537984	306.653488
588.746404	306.394398
589.410177	306.181958
590.682671	305.973743
591.645733	305.757649
592.513323	305.887147
592.573541	306.039689
593.117046	306.144540
593.505410	305.755023
594.288998	305.407225
594.894654	305.889937
595.551325	305.998344
595.951797	305.796569
596.508224	305.729441
596.711129	305.617021
597.038492	305.627907
597.976569	305.810042
597.923013	305.773179
598.356846	305.721162
598.748739	305.191597
598.703086	305.306088
598.946370	305.600660
598.962693	305.467964
598.824302	305.596880
599.056589	305.398545
598.873080	305.269200
598.904959	305.246281
598.798691	305.252864
597.980083	305.627386
597.640294	305.391517
597.607636	305.109667
597.238247	305.192829
597.173844	305.232057
596.772616	305.806846
595.886719	306.003125
595.504490	306.046531
595.058777	306.063542
594.651858	306.074313
594.103533	306.278554
593.033716	306.092720
592.153534	306.152721
590.750388	306.296899
590.512081	306.263445
589.184458	306.164050
588.416864	306.544523
586.844462	306.350353
585.722180	306.408024
584.453100	306.723370
584.382423	306.340459
582.962934	306.505792
581.685331	307.182965
579.970458	306.961595
579.162413	307.449343
577.985052	307.798206
577.304448	308.146472
575.890327	307.720487
574.289262	307.608473
572.535498	308.123867
570.816772	308.097956
569.069592	308.692890
567.802434	308.559055
566.089286	308.058571
563.709895	308.250375
562.284904	308.493976
560.212908	308.692878
558.007092	308.734752
557.254654	308.752792
555.625452	308.715112
554.160573	308.729749
553.132256	309.038207
551.280479	309.191684
549.011619	309.908497
547.482279	309.827658
545.288609	309.657582
543.645092	310.443812
541.831788	310.625828
539.597467	311.041520
537.719429	310.577446
535.285919	310.488921
533.843899	310.921609
531.067320	310.817647
528.898421	311.339053
526.657507	311.162869
524.419637	311.110962
522.684280	311.069353
521.034194	311.207742
518.850900	311.270566
517.673125	311.498750
515.406653	312.067889
513.670581	312.193085
511.648810	312.508598
509.943384	312.747202
508.089309	312.571708
506.414201	312.668639
504.456821	312.448060
502.485733	312.418288
500.196361	312.437892
498.078431	313.054902
495.831270	313.232573
494.066200	313.026098
491.338721	312.814815
489.433416	312.557337
487.565617	313.185696
485.799745	313.339286
484.703865	313.560474
483.070164	313.674098
481.521264	313.681045
480.079922	314.179987
