x	y
564.578366	296.612215
566.245048	297.041820
568.257969	297.112676
569.666184	297.509776
570.891059	297.262209
571.785088	297.570175
573.011211	297.513453
573.503381	297.564989
574.769175	297.221329
574.791144	297.355720
575.191582	297.214078
575.567449	296.799853
575.574034	296.769511
575.556769	296.818777
575.423218	296.786187
575.579446	296.666181
575.263429	296.727005
574.958904	296.754867
574.708604	296.770788
574.391971	296.845985
574.021850	296.640204
573.137546	296.855019
572.294456	297.067675
571.236842	296.985380
570.212402	297.168924
568.547021	297.066762
566.975806	297.038856
565.378586	296.984605
563.138607	296.712627
561.281379	296.424828
558.812723	296.752680
556.175426	296.517756
553.744666	296.058500
551.906928	295.619314
548.882473	295.769022
546.852358	295.746411
543.838908	295.722184
541.232480	295.585580
538.588966	295.818621
535.446694	295.942645
532.819863	296.047260
530.051587	295.864418
526.785762	295.733200
523.624419	295.746516
520.219213	295.311412
516.575287	295.498987
513.121173	295.048208
508.889110	295.232404
504.907190	294.552941
500.980843	294.030013
496.654509	294.210212
492.290096	293.545048
487.988925	293.364169
484.133544	293.345570
479.477374	292.820905
475.461035	292.877538
471.853595	292.589542
467.805263	292.510526
463.775776	292.173292
459.589629	292.816261
456.172832	292.563776
451.618006	292.472026
447.421569	292.176471
443.146082	291.985580
438.567974	291.768627
434.090504	291.358827
429.414432	290.814176
425.150956	290.828609
420.351887	290.547025
415.953488	290.180731
411.634799	289.810707
407.260292	289.672643
403.070505	288.968952
398.983745	289.126788
395.211538	289.431319
391.127393	289.308251
387.383505	289.215120
383.942722	289.000674
380.280738	288.919399
376.675939	288.582058
372.851878	288.388039
369.646067	288.626404
366.301555	288.252197
362.810118	288.379764
359.025838	287.863827
355.587002	287.522711
351.732092	287.156160
348.431010	286.972973
345.035768	286.614009
342.028281	286.395939
339.008955	285.854478
337.059735	286.058997
333.824661	285.816821
331.200000	285.754440
329.610671	285.901947
326.947050	285.686082
325.225856	285.896578
323.370170	286.130603
321.584050	286.115715
319.541731	285.710974
317.950360	285.822258
316.299768	285.866770
314.473396	285.416275
312.673676	285.074766
311.203403	285.023202
309.991311	285.153239
308.462308	284.843846
307.093344	284.840097
305.990476	284.816667
305.062839	284.730799
304.327200	284.610400
304.044764	284.788969
303.775461	284.829992
303.444270	284.711146
303.269171	284.618153
303.285374	284.498410
303.416732	284.775059
303.552932	284.745928
303.898562	284.940895
304.480368	284.825397
304.574694	285.031020
304.987024	285.014599
305.606331	285.262175
306.699060	285.280564
307.208134	285.204147
308.144193	285.074825
308.826433	284.982484
309.422928	284.786212
311.071710	284.927502
312.608731	285.383185
313.912471	285.165763
315.258400	285.266400
318.050821	285.855356
319.695231	286.014158
321.546142	286.054463
324.501881	286.508653
326.427803	286.403994
329.135493	286.699558
331.110947	286.561391
333.807467	287.104685
336.583514	287.531453
338.822840	287.597365
341.236453	287.532723
343.840909	287.846041
346.393258	287.707163
348.945984	287.761194
352.375360	288.314841
354.985626	287.899384
358.587535	288.616947
361.761234	288.716298
364.997944	289.010966
368.475477	289.057902
372.110809	289.290279
376.128028	290.071280
379.268560	290.207230
383.289894	290.501995
387.033570	290.675274
390.952443	291.262541
394.669276	291.504240
398.215414	291.423247
401.622754	291.476381
405.630847	291.639697
408.845354	291.758285
412.691729	291.927318
416.295385	291.806154
419.894902	292.282568
424.103825	292.482089
427.950602	292.486384
431.835185	292.751852
435.448044	293.227995
439.876652	293.452486
444.015873	293.485597
448.080814	293.995065
451.760710	294.401469
455.424751	294.821517
459.133863	295.195599
462.826795	295.208811
466.541796	295.545511
470.501224	295.757650
473.573994	295.521362
476.580148	295.720099
479.932057	295.862261
482.843614	295.943302
485.747874	296.007898
488.991558	296.220130
492.141257	296.269446
495.350470	296.665831
498.474010	296.499381
501.531835	296.473159
504.453105	297.173638
507.297767	297.251241
510.260952	297.591111
512.725275	297.986425
515.415394	298.142494
517.541775	298.443864
519.942211	298.339824
521.928710	298.348671
523.741272	298.253741
524.991730	298.389313
526.467773	298.145501
527.456604	298.405031
528.702633	298.567759
529.617424	298.393308
531.180519	298.540909
531.991111	298.675556
533.329923	298.363811
534.436709	298.451899
535.114957	298.758344
535.792793	298.726512
536.568309	298.887711
537.141207	298.909499
538.161661	299.030032
538.236225	299.019633
538.425532	299.259832
538.306616	299.274173
538.456342	299.141491
538.061342	299.029393
537.516624	299.085038
536.651282	299.115385
535.039033	299.033457
534.095269	298.852302
533.128440	299.111315
532.055657	298.501529
530.929491	298.478234
529.611650	298.023058
528.368944	298.060870
526.526759	298.225496
525.202469	298.074691
523.622315	298.540573
521.579727	298.465323
520.117755	298.746187
518.144451	298.644157
515.845079	298.494532
513.702339	298.470760
511.063642	298.400707
508.231217	298.153174
505.740762	297.810624
502.516110	297.130072
499.571926	297.004060
496.345996	297.003507
493.116743	296.686219
489.560795	296.565909
486.477002	296.252697
482.978154	295.805025
479.481333	296.247559
476.804540	296.176633
472.766535	296.055964
469.447811	295.621773
465.996145	295.861784
462.722640	295.655472
459.027809	295.636819
455.319955	295.570379
451.507911	295.466994
447.736900	294.869541
443.713644	294.961258
439.730706	294.703886
434.902062	294.310997
