x	y
466.826633	294.332915
464.719637	294.169184
462.351621	294.210723
460.415072	293.972488
457.971201	293.691789
455.213164	293.820048
452.514002	293.583431
449.869170	293.729861
447.388628	293.036928
444.939881	292.966667
442.285546	293.014749
439.226163	292.656977
436.583483	292.764213
433.738802	292.572426
431.287582	292.645870
428.603165	292.156506
425.812646	292.221897
422.891743	292.266667
421.016071	292.330357
418.002522	291.875158
415.657895	291.701958
413.143382	291.696691
410.183313	291.453715
407.364172	291.548026
404.834155	291.158446
402.564468	291.059418
399.591277	290.951402
396.875837	290.818016
394.203209	290.405823
391.621936	290.159314
388.900245	289.894125
386.560597	290.164077
383.950890	289.931246
381.477799	289.474672
378.766104	289.210757
377.409601	289.177681
375.333333	289.458816
373.434997	289.573013
371.246851	289.713476
369.166258	289.413497
366.998753	289.211970
365.221576	289.065891
362.942112	288.919847
361.160691	288.685923
359.487758	288.608247
357.756113	288.386744
355.836055	288.252776
354.008259	288.131512
352.400673	288.338047
350.830263	288.075658
349.384667	288.018667
347.913580	287.817414
346.371752	287.380413
345.352342	287.747454
344.063075	287.429698
342.946897	287.399310
342.347586	287.439310
341.577446	287.206522
341.055858	287.544278
339.901418	287.267387
339.402181	287.621677
338.575818	287.502338
338.268990	287.135889
337.760055	287.454230
337.410714	287.407280
337.095928	287.267771
336.573659	287.190088
336.184927	286.910677
335.650871	286.803484
335.410097	286.705394
335.401656	286.777778
335.420651	286.762994
335.345506	286.848315
335.558316	286.701863
336.097697	286.840893
337.389610	287.171565
337.681533	287.308014
338.002126	286.961021
338.765840	287.256887
339.721591	287.120739
340.662822	287.790366
341.050836	287.892061
342.017581	287.900141
343.186865	287.905890
344.700346	288.101730
345.770216	287.902965
347.108442	287.910089
347.697924	287.808439
349.221251	287.728312
350.683596	287.873713
351.881806	287.778220
353.360902	288.185236
355.137294	288.381518
356.992627	288.330429
359.094265	288.383652
361.279535	288.162040
363.872255	288.636727
365.350799	289.035783
367.851827	289.294352
370.059701	289.304348
372.268810	289.444373
374.674238	289.747567
376.159924	289.735777
378.568615	289.601445
380.495625	289.385625
382.886962	289.677585
385.260336	289.878553
387.874356	290.079897
389.758389	289.859060
392.151134	289.789043
394.425641	290.132692
397.215938	290.244216
399.794608	290.417843
403.263701	290.599613
405.760555	290.616257
408.591405	291.004490
411.385557	291.332313
414.380139	291.335231
416.971769	291.821832
419.926829	291.923077
422.710425	291.945302
425.349847	291.804893
427.952199	292.140854
430.508642	291.979012
433.471420	291.748617
435.816020	292.108260
438.215413	292.173544
441.342610	292.132344
443.684434	292.367050
446.727955	292.657911
449.744029	292.459277
451.921132	292.412402
454.604723	292.954009
456.890280	292.922481
459.403774	293.466038
462.299508	293.569496
464.534263	293.739236
467.645562	294.030416
469.254878	294.225000
472.151111	294.363810
474.651852	294.263580
476.193588	294.218866
478.294264	294.569825
480.294743	294.516896
482.586563	294.831395
484.259773	294.836066
486.227537	295.118940
487.892630	294.992376
490.162231	295.022814
492.080635	295.222857
494.069051	294.885943
495.439871	295.145338
497.265015	295.146130
498.676357	295.549742
500.172503	295.462387
501.521905	295.539683
502.861238	295.779805
504.348456	296.114682
505.603527	296.090790
506.651295	296.108654
507.405991	296.057361
507.825861	295.972710
508.697066	295.753827
509.375723	295.674374
509.514763	295.816431
510.174853	295.946955
510.612165	295.878352
510.797927	295.783679
511.233681	295.708225
511.460993	295.640232
511.471129	295.564961
511.613533	295.613533
511.870801	295.680233
511.981157	295.861598
512.052529	295.706226
511.989624	295.809987
511.661136	295.798341
511.580255	295.777070
511.395022	295.781110
510.321107	295.523810
510.090789	295.607895
508.798257	295.332503
507.919922	295.328125
506.890673	295.302656
506.026234	294.945659
504.706068	294.957649
503.393564	294.568069
501.659754	295.187946
500.575758	295.129419
499.271684	294.716837
498.243125	294.827500
496.924757	294.665655
495.270288	294.674121
493.952263	294.997520
492.312903	294.861935
490.475493	294.859962
489.105131	294.782228
486.784713	294.617197
484.365031	294.643558
482.835573	294.397313
480.436250	294.225000
478.104245	294.121723
475.552664	293.880421
473.093845	293.615478
471.084606	293.514631
468.328476	293.064359
466.295675	293.030342
464.056069	293.153420
461.720050	292.936065
459.008855	292.845035
457.476337	292.895513
454.672727	292.988088
452.489234	292.821770
450.031407	292.661432
448.045370	292.704164
445.125452	292.446924
442.612271	292.756483
439.937727	292.333736
437.225909	292.103382
434.814286	291.563975
431.660591	291.842866
429.009369	291.502811
426.344507	291.126629
424.089032	290.894194
421.013447	290.780562
418.655654	290.508895
416.071472	290.226023
413.118580	290.150285
410.604353	289.815621
407.900935	289.851090
406.186256	290.111111
403.736478	289.861006
401.831004	289.787166
399.444159	289.917843
397.377972	289.703379
394.881290	289.725806
392.479547	289.668974
390.376831	289.912783
387.972513	289.743455
385.844590	289.322623
383.625668	289.212567
381.408486	288.736542
379.273271	288.515293
377.271895	288.401307
375.286667	288.097333
373.315115	288.165317
371.916775	287.968791
369.907104	287.742486
368.970919	287.893589
367.225503	287.976510
365.640457	287.856183
364.071909	287.865591
362.732962	288.076495
361.487968	287.781417
360.148696	287.642706
359.107864	287.693111
357.845726	287.516331
357.217730	287.615603
355.752831	287.554963
354.569809	287.055989
354.058702	287.132597
352.768571	287.192143
352.302148	287.361053
351.732316	286.970180
350.830904	286.860787
350.140042	286.857847
350.062947	286.826180
349.591164	286.535063
349.436758	286.767296
349.449470	286.733569
349.584572	287.003539
349.584648	287.045911
349.398734	287.037271
349.926724	287.257184
350.177361	287.318673
350.178394	287.423596
350.488189	287.543307
350.727915	287.233216
351.102248	287.050036
351.735744	287.259388
351.813117	287.038082
352.513224	287.125089
353.584425	286.818746
354.678648	286.994968
355.169851	287.100495
356.184790	286.979389
357.480358	287.303928
359.349932	287.710095
360.437853	287.656780
361.861767	287.559002
363.324859	287.774011
364.749307	288.126731
366.842759	288.686897
368.138122	288.508978
369.486354	288.722883
371.330796	288.556401
372.633089	288.372248
375.060124	288.793366
376.219713	289.013005
378.081154	288.678068
379.838245	288.663468
381.874342	288.748684
383.940329	289.032922
386.056217	289.185185
388.316138	289.054233
390.296673	289.277665
392.655802	289.511734
395.309540	290.072715
397.751918	289.771739
400.080160	290.190381
402.771825	290.356481
405.248052	290.403247
407.665770	290.778749
410.287356	290.659642
412.797900	291.172572
415.462387	291.121920
417.856579	291.080263
420.056742	291.287717
422.313032	291.721022
425.237032	291.838477
427.423412	291.612702
429.815006	291.808538
432.303127	291.888322
434.872518	291.917361
437.563144	292.269974
440.533292	292.169259
443.163399	292.698039
445.661049	292.479401
448.488313	292.511055
450.920513	292.935897
454.257376	293.224733
456.253342	293.127307
458.751081	293.423101
461.220405	293.385219
463.884739	293.815840
465.743125	293.418125
468.165806	293.806452
469.849591	293.963499
471.915858	293.930744
474.207915	294.138819
476.078630	293.772353
478.557179	294.546379
480.591358	294.185185
482.311377	293.970060
485.036714	294.611077
486.569241	294.547543
488.989529	294.735602
490.756899	295.026281
492.550870	295.054886
494.464331	295.285987
496.346306	295.636544
497.640942	295.477436
499.626223	295.832355
500.455452	295.753324
501.647440	295.627349
502.908372	295.604483
503.970234	295.576314
505.145204	295.522339
505.749181	295.491159
506.846654	295.510071
507.845845	295.652815
508.377544	295.747866
509.360457	295.800269
509.533510	295.822163
509.975333	295.836000
