x	y
428.254603	310.657778
426.467218	310.566450
423.520433	310.329928
421.691548	310.687230
420.322792	310.551313
417.045918	310.578444
414.971014	310.408816
412.764898	310.550753
409.759014	310.207332
407.869335	309.804591
405.793378	310.167995
403.840024	309.916717
402.279612	309.409709
401.361520	309.787990
400.017983	309.922929
399.346847	309.693050
397.765440	309.690580
396.166008	309.162055
395.644686	309.377081
395.189100	309.907420
394.414557	309.811392
394.013291	309.370253
393.060684	309.289219
392.252500	309.333125
391.291064	309.216820
390.680635	309.473016
389.315023	308.964924
388.612219	308.625723
388.350225	308.754330
388.213636	308.800649
388.102332	308.904793
388.788714	308.936352
388.930655	308.724563
388.831911	308.441234
388.991246	308.617508
390.141503	308.687303
391.098106	308.940460
391.989075	308.964010
392.615285	308.829016
393.210422	308.790237
395.091304	308.694410
395.876825	308.500952
396.826493	308.501244
397.574749	308.240578
397.749073	308.037083
399.079208	307.961634
400.225992	307.604353
401.866588	307.472255
403.076485	307.101138
404.598802	307.300000
406.741497	307.416203
409.202121	307.602620
411.905938	307.388595
413.587563	307.554569
416.554162	307.306157
419.096408	307.437933
420.988575	307.517138
423.785324	307.733778
426.382927	307.921951
429.040688	307.722636
431.314286	307.054658
434.587209	307.558721
436.417745	307.130622
439.763363	306.631832
441.776590	306.084975
444.082569	306.170642
447.486947	305.974461
451.216364	306.485455
454.741135	306.196217
457.325411	306.109080
461.012522	305.675611
465.283171	306.078116
468.795805	306.664405
473.128042	306.834878
476.124324	306.486486
479.754854	306.823422
483.445189	306.721072
486.959451	306.425452
490.904429	306.516317
493.728395	306.696914
497.951234	306.472005
500.914801	306.238806
504.412609	305.813358
508.178904	305.350816
511.422886	306.128109
515.260672	305.755265
519.745323	305.803862
523.581423	305.709891
527.468301	305.357656
531.974716	305.969027
535.987945	305.798674
540.126807	305.455979
544.597345	305.618837
548.539662	305.825098
552.866399	305.917836
556.859569	306.453298
559.879443	305.937282
563.891909	304.913269
566.896691	305.268737
570.984712	305.293954
573.738482	305.220636
577.708600	304.768301
581.576547	304.565472
584.999299	304.357644
588.619944	304.817294
591.548003	304.803083
595.268878	304.920960
599.671438	304.413770
603.102526	304.835810
606.419355	304.652493
610.146657	305.312310
613.381427	305.337682
617.115031	305.112730
620.140282	305.049373
623.386657	304.723275
625.429040	304.626743
628.285714	304.551837
631.163681	304.539902
634.158957	304.253154
636.987210	303.690647
639.257851	303.990909
641.986971	304.367264
644.399497	304.060302
646.717300	303.980591
649.754538	304.123596
652.103354	304.090662
654.319149	304.426383
657.429192	304.400521
659.733743	304.391916
661.747698	304.286372
664.493062	304.262720
666.791360	304.370404
668.351277	304.604927
669.928191	304.543440
671.378715	304.232023
672.469052	304.339458
674.301661	304.265683
674.944928	303.994203
676.641764	303.976598
678.451741	303.493532
679.567593	303.404602
680.246615	303.395551
682.130987	303.491691
683.001889	303.571294
684.623232	303.714141
685.940114	303.800380
687.069444	303.743056
687.748259	304.101493
688.701207	304.180080
689.321862	304.346154
690.543112	303.998018
691.182383	303.647668
691.287643	303.908619
691.770370	303.882540
692.129925	303.939297
692.163351	303.808377
692.175214	303.073718
692.021407	303.236493
692.164927	303.322547
692.274127	303.241273
692.268916	303.278119
692.294421	303.211777
692.437374	303.022222
692.196138	303.269309
691.953815	303.409639
691.712058	303.691268
691.376410	303.707692
691.200403	303.421954
690.198974	303.495385
689.507448	303.853029
688.374745	303.634420
687.227362	303.396654
686.431313	303.460606
685.241590	303.256881
683.940727	302.899618
681.933131	303.255319
680.315430	302.964844
678.885913	303.113095
677.836147	302.977160
676.427390	302.602941
674.493609	303.202557
673.292004	303.194969
672.381679	303.282443
670.457437	303.252572
669.127517	303.494727
666.755299	304.261079
664.405477	304.245583
662.484301	304.305423
660.054338	304.087642
657.586897	303.967243
654.952590	304.035119
652.355499	303.854220
649.888093	303.880931
646.943022	303.478117
644.400000	303.403376
641.377374	303.815029
638.731100	304.160653
635.823228	304.039283
632.874806	304.171851
630.082500	304.221667
627.723506	304.145020
625.262643	304.178630
621.841762	304.831158
618.602449	304.895510
615.274445	304.782251
612.127517	305.076808
608.839124	305.043051
605.068267	305.130533
601.191505	305.570045
597.926170	305.363304
592.859820	305.020819
588.885294	305.331618
585.646492	305.459422
581.786119	305.501416
578.030129	305.784792
573.904506	305.590451
570.035417	305.898611
566.598806	306.188329
563.492318	306.642458
559.513026	306.869071
555.950936	306.831504
551.240964	306.991299
547.339048	307.152381
543.589726	307.636301
538.548788	307.917340
534.915547	308.072937
530.264174	307.699065
526.142944	307.710462
521.719130	308.064619
518.161695	307.726730
513.816813	307.683187
509.323424	307.229489
505.176683	307.499399
500.699379	307.749068
497.625147	308.175676
493.481738	308.479219
489.890330	307.880307
485.564776	308.437015
482.076456	308.788835
478.129839	308.750447
475.250158	309.533081
472.148599	309.438490
467.846734	309.512563
463.828467	309.342457
460.378563	309.662949
456.314086	310.044416
452.223952	309.825749
448.303165	309.375949
445.054196	309.205711
441.128378	309.740172
438.481971	309.981370
434.652403	310.090270
431.914107	310.233856
428.663401	310.026513
426.460468	310.366856
424.442574	310.285027
421.111936	310.256648
419.133725	310.713633
416.286659	310.728365
414.073171	311.359262
411.835315	311.517241
408.601528	311.549968
406.235885	311.425345
403.771635	311.533053
401.212412	311.189379
399.503966	310.962782
396.504762	311.655102
394.247637	311.336484
392.416337	311.384717
390.539012	311.348505
388.780213	311.141515
387.861558	311.681262
386.969163	311.687225
385.474497	311.608054
384.545159	311.973359
383.780984	312.057049
382.838115	312.750683
382.269656	312.784925
381.773610	313.212324
379.861347	312.779595
378.981083	312.200261
378.490591	312.325762
377.586957	312.611253
376.180814	312.748792
375.351316	312.369079
374.980392	312.323529
374.399207	312.278916
374.400783	312.272846
374.351315	312.875927
374.262000	312.458667
374.404184	312.524966
374.713439	312.596179
375.198524	312.560027
376.169241	312.832102
376.496723	313.168414
377.981081	313.552027
378.693878	313.538903
379.100710	313.657844
379.826873	313.830103
380.549479	313.805339
381.015800	313.894668
382.441430	313.674476
383.067364	313.566383
384.081801	313.716550
385.227420	313.305393
386.092166	313.534562
387.671094	313.486401
389.829396	313.646325
392.087257	313.607659
394.083653	313.912516
396.393041	314.300258
398.311414	313.815136
400.492459	313.945574
402.865304	313.878533
404.948650	314.473338
407.826329	314.406675
409.168872	314.089477
411.119949	314.197601
413.814679	314.095413
415.879847	314.492053
417.877411	314.425638
420.469231	314.325000
422.654135	313.857769
425.777246	313.761677
428.792224	313.819630
431.979567	313.625601
434.639031	313.891582
438.563758	314.297743
441.464443	314.366897
444.968334	314.031032
448.846296	314.644444
451.831348	314.741693
455.568098	314.342945
458.549682	314.675796
462.043217	314.350540
464.962785	314.313325
467.942985	314.671365
471.316555	314.418435
474.203205	314.228846
477.460298	314.151365
480.786765	313.527574
484.244924	313.653553
487.539130	313.863354
491.146310	313.876590
495.018587	313.623296
498.699672	313.683279
503.464710	313.809494
507.022921	313.999345
510.620370	314.097884
514.608349	313.499079
517.887268	314.119363
522.305898	313.607907
