x	y
508.897419	295.553938
510.164773	295.353535
511.011834	295.129520
511.406671	295.186017
512.365410	295.157997
513.191906	295.236945
513.899281	295.024853
514.830779	294.782811
515.201935	294.665161
516.321168	294.877903
517.319688	295.181936
517.950863	294.978088
518.313373	295.221557
518.772237	295.442722
519.266118	295.720165
520.421575	296.157512
520.482409	296.316644
520.537945	296.115514
520.279758	295.985205
520.061156	295.892473
519.722628	295.781685
519.286790	295.379192
518.188320	295.184383
517.413679	294.948207
516.588042	294.586071
516.002630	294.720579
515.085464	294.572005
513.960231	294.667736
513.129180	294.442623
511.982445	294.392068
511.255829	294.742228
510.567974	294.983660
509.275399	295.102875
508.133466	295.007304
507.129487	295.024359
505.517915	294.693811
504.122288	295.396450
502.501608	295.044373
500.351155	294.782178
498.618263	294.606214
496.150579	294.436937
494.033166	294.104506
491.642490	293.974968
489.304575	293.677124
486.943538	293.516311
484.294459	293.163660
482.561129	293.050784
480.044312	293.152116
477.659298	293.225618
475.726984	292.991746
473.345845	293.103217
471.146557	292.917246
468.872439	293.164574
467.072418	293.387909
464.284984	293.083706
461.554334	293.065330
459.046144	292.938685
456.444015	292.597812
453.816635	292.233144
450.512903	292.390968
447.099237	292.122774
443.868935	291.507876
440.979747	290.967722
438.006803	290.972789
435.095146	290.519741
432.547755	290.519292
429.634541	290.469599
427.014820	290.599227
424.361198	290.286962
422.113307	290.519763
420.251757	290.667093
417.141137	290.608027
414.615637	290.424442
412.213264	290.374512
409.362778	290.423466
406.923028	290.189865
404.270696	289.806176
401.381463	289.326608
398.547712	289.202614
395.589157	288.777270
392.917397	288.755945
390.357337	288.915761
387.071014	288.173015
384.599735	288.178926
382.385073	287.766843
379.846256	287.241219
377.859769	287.420014
376.241765	287.639657
374.291696	287.535939
372.846671	287.653665
371.557564	287.953146
369.463014	287.901370
368.284483	287.909151
366.226429	288.139286
364.446562	287.568414
363.086681	287.832981
361.579127	287.645293
359.714779	287.714088
357.656965	287.147609
355.901143	287.000672
353.887223	286.536759
352.686557	286.589163
351.427470	286.405046
350.067416	286.297051
348.786360	286.100905
347.722617	286.193457
347.096360	286.071378
346.916965	286.256263
346.302376	286.475882
346.189324	286.383630
345.758870	286.476466
345.443571	286.349286
345.525751	286.571531
345.322119	286.725125
345.239130	287.053623
344.661029	286.803676
344.135484	286.972043
344.411119	286.819312
344.034091	286.943182
343.896996	286.761803
343.953846	286.260073
343.792904	286.234613
343.779723	286.004376
344.250712	286.052707
344.739099	286.198713
345.644348	286.246220
346.379187	286.314326
347.512108	286.536325
349.178073	286.690642
350.599122	287.086320
351.713885	287.524544
353.112974	287.486880
353.836101	287.244765
355.559178	287.395464
356.953035	287.453757
358.263010	287.745429
358.900000	287.630435
360.152189	287.523975
361.324382	287.414134
363.117938	287.634181
364.895178	287.751223
366.120974	287.624195
367.853306	287.431129
369.618614	287.312106
372.376741	287.472145
374.079918	287.882514
376.861442	288.403779
379.044489	287.851262
381.448514	289.064271
384.035714	288.997940
386.881048	289.114247
389.935748	289.866712
392.134122	289.748192
394.319120	289.719395
396.288336	289.718218
398.186948	290.070700
401.164109	290.232822
