x	y
365.561898	287.757221
365.880836	288.129617
367.153374	288.034083
368.227337	288.059490
369.806316	288.325614
371.436620	288.038732
373.229167	288.153472
375.006224	288.502766
377.023174	288.712079
378.753086	288.916324
381.270308	289.509104
382.803962	289.691257
383.978442	289.827538
385.709318	289.577191
387.479702	289.725304
388.621986	289.491489
390.024759	289.220770
391.647541	289.456284
392.991269	289.287441
394.474645	289.526707
396.507148	289.221239
398.252472	289.405405
400.654105	289.819650
402.405585	289.525931
404.674371	289.789259
407.020492	290.051230
409.307023	290.161873
412.107564	290.575989
414.377147	291.253633
416.940460	290.944520
419.258283	291.107505
421.712871	291.279868
423.713200	291.346925
425.409925	291.499660
427.315364	291.661051
428.996078	291.471895
430.942181	291.326544
433.122642	291.363881
435.203017	291.229415
436.397019	291.236450
438.801942	291.133333
440.421438	291.035952
443.158488	291.183687
445.522846	291.810705
447.992440	292.191753
450.640051	292.185678
453.150703	292.391159
455.553178	292.910506
457.912492	293.128257
460.076976	293.259794
462.427742	293.440645
463.827128	293.611037
465.745695	293.596026
467.248464	293.611604
469.044474	293.525606
470.599349	293.644951
471.763576	293.353642
473.591440	293.099870
474.934014	292.995238
476.588624	293.120370
477.825269	293.206317
479.179798	292.928620
481.415974	293.194249
482.971641	293.117488
484.787760	293.487630
486.241979	294.010027
488.052310	294.327446
489.821357	294.646071
490.872563	294.337744
492.573491	294.942257
493.612792	294.753783
494.452331	294.839248
495.389959	295.000688
495.963674	294.831391
496.301524	294.243870
497.179033	294.486726
497.348000	294.154000
497.812374	294.318090
498.140966	294.023163
498.418146	293.914530
499.012934	293.872022
499.642713	294.038952
500.190247	293.978709
501.086724	293.966644
501.531145	294.335566
502.072109	294.695238
502.587248	295.163758
502.961198	295.019061
503.070081	295.118598
503.143631	295.109079
503.165648	294.990496
502.886716	295.067431
502.346074	294.766505
501.608350	294.417495
500.909276	294.350034
499.869024	294.092993
499.275564	294.085657
498.245814	293.846618
497.695769	293.654130
496.747468	293.449021
496.115538	293.460159
495.404412	293.475267
495.009333	293.556000
494.584757	293.889619
493.970706	294.300266
492.879534	294.420337
491.773496	294.198783
491.061761	294.076216
489.881614	294.142857
488.408081	294.437710
486.838856	294.243015
485.269231	293.951592
483.455258	293.618550
482.121353	293.592175
479.873586	293.030605
478.229974	292.912791
475.825249	292.600664
474.070423	292.386684
472.693036	292.250845
470.692459	292.186230
469.686715	292.072042
468.059987	292.114700
466.578337	292.437782
465.231600	292.643484
464.136334	292.810932
462.017928	292.874502
460.530423	292.853836
458.558416	292.656766
456.782313	292.639456
454.648473	292.168291
452.487179	292.160421
450.487565	292.112565
447.689587	291.874263
445.636122	291.202523
443.416454	291.116709
440.950560	290.674357
438.995530	290.731801
436.546763	290.477436
434.642016	290.290576
433.000000	289.959302
431.422295	290.168525
429.423751	290.426347
428.013926	290.523873
426.555992	290.428291
424.629074	290.595176
422.993252	290.522267
421.098078	290.452618
419.454110	290.507534
417.694064	290.248532
415.101325	289.976821
413.060403	289.959732
411.191601	289.524278
408.829149	289.771269
407.245858	289.473161
405.309278	288.999313
403.410343	288.930826
401.279683	288.498681
399.993741	288.468707
398.289173	288.566913
396.915914	288.562891
395.971525	288.419661
394.828394	288.398346
394.316621	288.628434
393.340756	288.799595
392.289986	289.070236
390.832997	288.719192
389.441279	288.935372
388.484417	288.915989
387.063655	288.670089
385.858815	288.526171
384.594980	288.177748
383.277256	288.071480
382.228022	287.813187
380.745775	287.664085
379.967877	287.781425
378.852103	287.708955
378.176346	287.510623
377.664824	287.350380
377.469741	287.445245
377.312323	287.526204
377.181754	287.782885
377.147038	287.990721
376.970963	288.003541
377.035562	288.189189
376.918919	288.351351
376.901183	288.279749
376.842987	288.313329
376.741185	288.081100
376.347084	288.186344
376.404076	287.841181
376.295025	287.885074
376.124739	287.983972
375.838619	287.870331
375.717049	287.733524
376.070285	287.766875
376.048798	287.591938
376.787797	287.818983
377.793617	288.073050
378.399724	287.933150
379.111728	287.914643
380.272090	288.091865
381.140787	288.486542
382.442128	288.943925
383.089374	288.897255
384.441586	288.934631
385.235869	288.815073
386.295251	288.756366
387.009233	289.019176
387.833447	288.896246
388.185567	288.938832
389.717495	288.931246
390.110493	288.817234
391.057123	288.795487
393.073999	288.723014
393.861433	288.679181
395.087838	288.719595
