x	y
429.380263	290.938158
431.487964	291.238777
433.985180	291.502577
436.081029	291.775563
438.094586	291.362166
440.321637	292.001300
441.866667	292.000000
444.320988	292.064977
445.969290	292.119002
447.924129	291.791045
449.706885	291.825574
452.133085	292.185323
453.739327	291.930142
456.324357	292.181151
458.333968	292.403810
461.144057	292.694444
463.109951	292.663391
465.706549	293.111461
467.910448	293.458955
469.559377	293.482154
471.644473	293.724628
473.261199	294.094637
475.187018	294.025707
476.514587	294.004966
477.875410	294.292459
479.182278	294.058228
480.628041	293.914213
481.940415	294.029145
483.090282	294.060815
484.131115	294.032616
485.608696	293.957161
486.903834	293.815465
488.012266	294.116850
490.050000	294.089241
491.094709	294.010451
492.323342	294.646046
493.866755	294.589050
494.914414	294.983912
496.195395	294.615789
496.961942	294.895669
497.880077	294.963250
498.665999	295.106212
499.093368	294.955570
499.192308	295.048077
499.413393	294.992273
499.761628	294.908269
499.867018	294.840685
499.978346	294.787402
500.027759	294.653007
500.181582	294.681582
499.980519	294.698052
500.021456	294.555267
500.027904	294.569111
500.206092	294.775762
500.335260	294.873475
500.215674	294.928756
500.175032	295.090090
500.137030	295.115360
499.481842	295.333982
499.265345	295.372123
498.740741	295.471903
497.916355	295.170412
496.768394	294.964171
495.792644	294.741915
494.941723	295.148171
493.608073	294.636719
492.193489	294.405405
490.799491	294.267982
489.603904	293.959698
488.128807	294.219543
486.944766	293.880539
485.894089	293.959975
484.633166	294.116834
483.509124	294.035280
482.382278	293.976582
480.453265	294.034571
479.030266	293.998765
477.352527	294.190019
475.751545	293.910383
474.225441	293.966625
472.626103	293.965952
470.123921	293.977189
467.977019	293.387578
466.307412	293.336574
463.679245	293.352201
461.453552	293.261688
459.031231	292.941212
456.834670	292.631709
454.284279	292.312648
452.464308	292.529485
450.614121	292.300670
448.655687	292.413300
446.268173	292.018937
444.784155	292.236432
442.601408	292.319898
440.658952	292.390378
438.353574	292.155598
435.655535	292.074212
433.741191	292.148846
431.318723	292.100188
428.939614	291.824275
426.504621	291.613062
423.787806	291.352062
422.092593	291.250617
418.875689	290.977955
416.515170	290.729328
413.862222	290.586667
411.504548	290.315949
409.612374	290.034091
407.361416	289.876679
405.183521	290.112984
403.096609	289.994242
401.497193	290.175296
399.262652	289.841768
397.060234	289.759680
395.473146	289.884271
393.667492	290.068731
391.858675	289.912303
389.727799	289.691763
387.827478	289.415307
385.804718	289.475754
383.462468	289.204835
381.242308	289.089744
378.992278	288.834620
377.469206	288.550476
375.370999	288.195950
373.048642	288.183196
371.823646	288.171070
370.598975	288.136451
369.300378	288.005038
367.968607	288.222368
367.006966	288.282457
365.733688	288.203728
364.695226	288.272727
363.650825	288.350495
362.613440	288.339321
361.017636	288.318746
360.286010	287.924879
359.244178	287.943446
358.162071	287.895763
357.386080	287.909389
355.848542	287.510773
354.830645	287.306452
354.321028	287.117996
353.710843	287.055556
353.359785	287.026227
352.050768	287.088844
351.960482	287.057602
351.763369	287.122326
351.564834	287.087576
351.446694	287.282726
351.350782	287.192386
351.412441	287.249493
351.355795	287.376011
351.779742	287.584636
351.865359	287.658999
352.004714	287.688215
352.352394	287.648936
352.387183	287.718291
352.712567	287.602273
352.684840	287.634309
353.040912	287.549966
353.323047	287.454366
353.433838	287.381172
354.169935	287.325490
355.166886	287.575558
355.810311	287.577660
357.148265	287.408202
358.130810	287.790173
359.397536	288.283398
360.920543	288.248062
362.047239	288.437126
363.606536	288.765359
365.053242	288.995222
366.685567	289.333119
367.734448	289.332441
369.336418	289.301388
370.433634	289.227448
371.931417	289.235140
