x	y
358.342282	287.638255
359.003316	287.411141
359.826685	287.531637
360.819838	287.661269
361.551677	287.965092
362.752563	288.075871
363.862252	288.108609
365.025520	288.217596
365.829484	288.040082
366.625344	288.205234
367.950742	288.264507
368.366689	288.247817
369.660569	288.141599
370.785762	288.061876
371.739548	287.831391
372.742344	287.835553
373.969819	288.031522
375.860667	288.299333
376.650856	288.272069
378.250999	288.595872
379.936293	288.637709
381.709591	288.876593
382.960746	289.305019
384.354628	289.380052
386.203279	289.451803
388.008328	289.260090
389.611970	289.673840
391.143876	289.832793
392.172575	289.955853
393.757088	289.748067
395.368110	289.790682
396.373526	289.837484
398.176133	289.758137
399.595913	289.759394
401.326797	289.948366
402.801428	290.092797
404.503564	289.983798
406.414650	289.976433
408.262370	290.076172
410.051592	290.143949
411.621943	290.360872
413.563482	290.270288
415.690507	290.417425
417.239604	290.596040
418.832056	290.699872
421.163934	290.819672
422.811734	290.900709
424.660864	291.003224
426.144890	291.009056
427.633333	291.024528
429.449712	291.021781
431.241231	291.281231
432.428023	291.319898
434.196597	291.105230
435.683168	291.219678
437.787588	290.953295
439.501906	290.926302
441.094805	291.335714
442.605196	291.302281
444.658801	291.793367
446.797589	292.078046
448.341433	292.023053
449.843669	292.071059
451.811125	292.477361
453.087685	292.497743
454.764223	292.625790
456.030284	292.391842
457.264834	292.494691
458.625908	292.346852
460.156476	292.462853
461.243020	292.574239
462.594697	292.479798
463.621725	292.625559
465.239877	292.508589
466.428757	292.782043
467.288523	292.336715
469.019380	292.561370
470.178756	292.690415
471.488679	292.876730
472.625743	292.885809
473.935090	293.151028
474.736531	293.022996
475.777920	293.359923
476.986711	293.170100
477.551837	293.246063
478.411728	293.043044
479.079770	293.320357
479.829936	293.427389
480.641110	293.206213
481.153995	292.987758
481.478062	293.072692
482.352021	293.095828
483.316996	293.059835
483.550941	293.080467
483.938682	293.222440
484.279479	293.181759
484.966844	293.520557
485.635317	293.716571
486.119920	293.767488
486.377544	293.774787
486.567785	293.542282
486.667989	293.674603
486.901128	293.621765
486.984667	293.643333
487.039216	293.342484
486.958193	293.314902
486.902261	293.545213
486.835979	293.384921
486.772879	293.042084
486.455570	293.120027
486.202156	293.023585
485.890284	292.826173
485.829703	292.956436
485.681553	293.232362
485.085586	293.209138
484.657311	293.242167
484.576628	293.026181
484.192333	293.120858
483.807490	293.191853
483.278215	293.206037
482.431565	293.167649
481.553915	293.362644
480.952572	293.271209
480.254941	293.193017
478.966216	293.187838
478.103471	292.588117
476.972132	292.486066
476.218453	292.306649
475.115033	292.214379
474.304838	292.322068
473.062621	292.224015
472.346817	292.017241
470.988220	292.528141
470.376052	292.519094
469.250661	292.352513
467.915769	292.278024
467.031860	292.242523
466.052196	292.378740
464.652823	292.118754
463.385770	292.150783
462.299496	292.085120
461.096417	292.287296
458.938491	292.086240
458.031190	292.003819
456.757908	291.704325
455.171795	291.302564
453.200925	291.431593
451.756206	291.152132
450.373597	291.467987
449.063267	291.122014
447.792644	291.144578
446.471673	291.004611
444.650064	290.870370
443.510582	290.688492
442.084724	290.645700
440.854557	290.751778
439.076973	290.499022
437.518424	290.162643
435.941634	290.240597
434.144845	290.037951
432.579122	289.886303
431.005988	290.079175
429.590674	290.005181
427.573792	289.892124
425.740669	289.438867
424.343085	289.648936
422.905624	289.629606
421.730148	289.484183
420.165796	289.403394
418.632614	289.211294
417.042050	289.154402
415.361423	289.174782
413.952994	289.338699
412.586321	288.859230
411.276290	289.067276
410.254115	289.076366
408.887233	288.892417
407.418279	288.769179
405.713996	289.027045
404.336647	288.859510
402.539229	288.207447
401.578470	288.330091
399.970426	288.129986
398.817081	288.275050
397.272483	288.315436
396.126414	288.262142
394.839239	288.056430
393.782668	288.063643
392.789335	288.125082
391.947686	287.875252
390.383214	287.748861
389.570847	287.997288
388.572488	287.877276
387.451891	287.973457
386.830357	287.925824
385.952064	287.820240
384.514966	287.382313
383.692206	287.487450
383.239380	287.433581
382.201930	287.577533
381.190349	287.143432
380.016061	287.090782
379.558648	287.076209
379.033063	286.815115
378.278552	286.825905
377.419377	286.894309
377.240559	286.990210
376.715811	286.751835
376.460135	287.012838
376.157008	286.859164
375.978187	287.036810
375.662265	287.231411
375.122463	287.139378
374.869474	286.867368
374.766529	286.888430
374.480112	287.016748
374.146207	287.005517
374.035302	287.182621
373.631579	286.990305
373.505866	286.995859
373.587302	286.917874
373.585970	287.008253
373.441621	286.859203
373.653576	286.939691
373.764747	286.906315
373.759804	286.710784
374.032639	286.541667
374.397038	286.866008
374.656051	286.482661
374.883495	286.496533
375.441135	286.658156
376.187330	286.848093
376.414651	286.781617
376.927596	287.019126
377.482920	286.837240
378.155899	287.145365
378.794802	287.208618
379.198358	287.158687
379.857735	287.218923
380.671745	287.205679
381.547603	287.210563
382.434783	287.233696
383.311001	287.236953
384.370169	287.252881
384.834005	287.315188
385.801247	287.410665
387.134390	287.619573
388.104022	287.539528
389.657823	287.922449
390.436726	287.787483
391.623109	287.869326
392.675342	288.138356
