x	y
408.885215	290.034311
405.179878	289.860366
401.847716	290.067893
398.289801	289.674129
395.152062	289.585052
391.442695	289.184509
388.026858	288.745784
384.594419	288.488644
380.776441	288.639012
377.456508	288.370831
374.036562	288.055164
370.834641	287.825490
367.647324	287.604126
364.621340	287.748861
362.055593	287.624407
358.968296	287.385073
356.033470	286.909836
353.340696	286.965863
351.017391	286.953846
348.523333	287.012000
346.022576	287.021912
343.411848	286.744711
341.478498	286.658020
339.381178	286.502370
336.751073	286.551502
334.555556	286.067941
332.247788	285.999263
330.521379	285.850345
328.338921	285.811224
326.548834	285.580904
325.465468	285.671942
323.579985	285.563306
322.035950	285.182685
320.455849	285.218868
319.838376	285.182288
319.027695	285.227545
318.092437	285.040489
316.936055	284.877504
316.286692	284.932319
315.808735	284.953313
315.253696	285.067704
314.854230	285.154834
314.447173	285.052827
313.728462	284.933846
313.651181	284.896420
313.546697	284.835232
313.697901	284.784108
313.567445	284.798794
313.551802	284.882883
313.669145	284.771004
313.767494	284.833710
315.046715	285.000000
315.435185	284.652778
315.836459	284.498125
316.914517	284.616802
317.786697	284.922783
319.505979	285.122571
320.667181	285.316602
322.018783	285.307288
322.848367	285.456454
324.229167	285.513889
326.044349	285.562232
328.024446	285.992361
329.542960	285.998556
331.255988	285.826347
333.172563	285.815884
335.437455	285.966016
337.235251	286.131100
339.154381	286.089013
342.020453	286.395179
344.420979	286.682517
347.068691	286.890094
349.482857	286.968571
352.405746	287.074982
355.233051	287.369350
357.397383	287.443526
360.411681	287.623932
363.796864	287.784747
367.156534	288.008386
370.260140	288.365035
373.236437	288.446082
376.318118	288.839185
379.445187	288.600267
382.580247	289.085048
386.221154	289.277473
389.987080	289.279716
393.251513	289.567586
396.579487	289.276923
400.551102	289.790915
404.395995	290.316537
407.788925	290.186971
411.754432	290.381484
415.247284	290.444089
419.205978	290.812865
423.005028	290.734758
426.918129	291.528265
430.512605	291.824822
434.060356	291.707751
437.741245	291.776265
441.977189	291.918619
445.980769	292.539103
450.015625	292.611875
453.543327	292.526882
456.988708	292.854454
460.811765	292.718885
464.454019	293.266881
467.876334	293.332706
471.302265	293.598058
475.379899	293.410240
478.849689	293.934783
482.118259	294.293047
485.908464	294.760502
489.035644	294.648845
492.600387	294.617818
495.898718	294.699359
499.047090	295.049052
502.562460	295.100324
505.986702	295.262633
508.641694	295.592834
511.222736	295.632518
513.962672	295.320236
516.871560	295.874181
519.310204	296.188435
522.003963	296.044254
524.232811	296.104152
526.523553	296.289367
528.968363	296.449794
531.081633	296.496599
533.462246	296.481944
535.068293	296.443902
536.792891	296.378674
538.560000	296.634386
540.610181	296.819386
542.322207	297.078338
543.792439	297.296719
544.786594	296.835157
545.904561	297.061754
546.962733	297.244997
548.194787	297.183128
548.769071	297.429265
549.326644	297.320415
549.964888	297.007725
550.674322	296.610299
551.343772	297.060498
551.408451	297.028873
551.671518	297.158697
551.927222	297.053884
552.017337	297.001387
551.907575	297.139680
551.913468	297.172366
551.744561	297.241404
551.394024	297.196664
550.372062	297.110813
549.691187	296.623872
549.226712	296.888356
548.373877	296.969592
547.540522	296.809066
546.329932	296.969388
544.869146	296.776860
543.349701	296.607830
541.437717	296.514266
540.442525	296.477076
538.726969	296.634846
536.519542	296.506065
534.536288	296.123314
532.679104	296.234057
530.823907	296.017995
528.263861	296.259853
525.863874	296.180628
523.425628	295.792659
520.921311	295.615082
518.785491	295.494059
515.944887	295.799469
512.666880	295.408712
509.802296	294.991709
507.176741	294.980946
504.091138	295.007542
500.910633	295.329419
497.769906	295.004389
494.393130	294.385496
490.801512	294.300567
487.607033	293.991363
484.393959	294.107969
480.576220	294.053049
476.941651	294.026071
473.482230	293.613971
469.866377	293.424487
466.265625	293.336250
462.656212	293.350554
458.678392	293.445352
455.100242	293.160628
451.366250	292.467500
447.497789	292.316488
443.958667	291.914250
439.588160	291.779279
435.770044	291.243630
432.232877	291.018680
428.524783	290.999380
424.515337	290.734356
420.389100	290.823194
416.816553	290.584929
412.742747	290.486783
408.780275	289.927591
405.329943	290.186904
401.780289	289.949153
398.471640	289.796547
395.028920	289.772494
391.100186	289.401979
387.915727	289.487724
384.444663	289.176817
381.128927	289.095550
377.260493	288.332445
373.805806	287.966452
370.507641	287.879070
367.197360	287.903630
363.852151	287.329973
360.744092	287.309251
358.056069	287.333113
355.114029	287.020041
352.731070	286.898825
349.735673	286.854585
347.129412	286.780623
344.402017	286.801153
341.697674	286.655391
339.335421	286.819068
337.301020	286.378280
335.249827	286.258848
333.216893	286.330709
330.656863	285.987395
329.191702	285.859800
327.034074	285.811852
325.610951	285.950288
323.763061	285.719647
322.353756	285.844639
320.604857	285.551141
319.142963	285.437037
318.082669	285.290065
317.090170	285.502587
315.531387	285.228467
314.928193	285.043084
313.704755	284.781442
313.260346	284.899925
313.038931	285.019084
312.547583	285.014350
311.863254	285.000764
311.572617	284.939486
311.368580	284.944109
311.127355	285.132630
311.190405	285.243628
311.247734	285.250755
311.180401	285.004454
311.389513	284.869663
311.529323	284.947368
311.713428	284.910728
312.334589	285.107008
313.378358	284.961194
313.701062	285.092564
315.039334	285.243570
315.804841	285.133888
317.098116	285.260597
318.393962	285.284242
319.691154	285.445277
321.218727	285.623994
322.480422	285.723645
324.373978	286.104833
326.092686	286.123823
327.625762	286.195884
329.370290	285.997101
331.516508	286.321350
333.480538	286.435244
336.228898	286.932046
338.182945	287.140671
340.233380	286.805402
342.687094	287.090844
345.352083	287.173611
348.182590	287.399858
351.129055	287.967560
353.563599	287.581867
356.004199	287.537439
359.023745	287.876526
362.506529	288.562199
365.551499	288.845502
368.500320	288.832799
371.489446	288.971636
374.604875	289.254650
378.209688	289.499005
381.308042	289.656939
384.318937	289.897674
387.780000	289.907742
390.924310	289.950609
394.526452	290.212258
398.004292	290.753525
401.183027	290.531982
404.983586	290.598485
408.642105	290.618576
412.210790	290.972396
415.914355	291.200241
